Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-14 00:00:00-05:00,426.0,428.0,418.25,419.0,292267,0.0,0.0
2024-11-15 00:00:00-05:00,418.75,425.0,417.0,424.0,218570,0.0,0.0
2024-11-18 00:00:00-05:00,423.75,429.5,422.25,429.25,190964,0.0,0.0
2024-11-19 00:00:00-05:00,428.75,431.5,426.5,427.25,215160,0.0,0.0
2024-11-20 00:00:00-05:00,427.0,432.0,424.75,430.25,224875,0.0,0.0
2024-11-21 00:00:00-05:00,430.0,432.0,426.25,426.75,187445,0.0,0.0
2024-11-22 00:00:00-05:00,426.75,429.5,425.0,425.5,159873,0.0,0.0
2024-11-25 00:00:00-05:00,425.25,426.25,422.25,424.75,226269,0.0,0.0
2024-11-26 00:00:00-05:00,424.25,425.75,417.75,420.0,210241,0.0,0.0
2024-11-27 00:00:00-05:00,420.0,422.25,414.75,415.75,145009,0.0,0.0
2024-11-29 00:00:00-05:00,416.0,423.5,415.0,423.0,7903,0.0,0.0
2024-12-02 00:00:00-05:00,423.0,425.5,420.75,424.5,3895,0.0,0.0
2024-12-03 00:00:00-05:00,425.0,428.0,422.75,423.25,4091,0.0,0.0
2024-12-04 00:00:00-05:00,423.25,424.5,421.0,422.0,1723,0.0,0.0
2024-12-05 00:00:00-05:00,421.5,427.0,420.25,426.5,2566,0.0,0.0
2024-12-06 00:00:00-05:00,426.5,431.5,425.25,430.75,1372,0.0,0.0
2024-12-09 00:00:00-05:00,431.25,434.75,431.0,434.0,1586,0.0,0.0
2024-12-10 00:00:00-05:00,433.5,440.75,433.25,440.5,1685,0.0,0.0
2024-12-11 00:00:00-05:00,440.0,443.25,437.75,438.0,570,0.0,0.0
2024-12-12 00:00:00-05:00,436.5,439.0,431.75,431.75,334,0.0,0.0
2024-12-13 00:00:00-05:00,434.25,434.25,426.25,430.0,170867,0.0,0.0
2024-12-16 00:00:00-05:00,441.25,445.75,441.25,445.0,157167,0.0,0.0
2024-12-17 00:00:00-05:00,445.0,446.75,441.25,443.5,164416,0.0,0.0
2024-12-18 00:00:00-05:00,443.75,446.5,437.0,437.25,176178,0.0,0.0
2024-12-19 00:00:00-05:00,437.0,441.0,435.75,440.75,182519,0.0,0.0
2024-12-20 00:00:00-05:00,439.75,447.5,439.5,446.25,191422,0.0,0.0
2024-12-23 00:00:00-05:00,446.0,448.25,445.25,447.75,132878,0.0,0.0
2024-12-24 00:00:00-05:00,447.25,448.75,446.75,448.5,88153,0.0,0.0
2024-12-26 00:00:00-05:00,448.5,454.25,448.5,453.75,176165,0.0,0.0
2024-12-27 00:00:00-05:00,453.25,455.0,452.25,454.0,162024,0.0,0.0
2024-12-30 00:00:00-05:00,453.75,458.5,449.75,452.25,217069,0.0,0.0
2024-12-31 00:00:00-05:00,452.25,459.0,452.0,458.5,172882,0.0,0.0
2025-01-02 00:00:00-05:00,457.25,459.75,456.25,459.5,172882,0.0,0.0
2025-01-03 00:00:00-05:00,459.5,459.75,452.75,452.75,70000,0.0,0.0
