Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-29 00:00:00-05:00,334.5,335.0,324.29998779296875,321.6499938964844,1144,0.0,0.0
2024-12-02 00:00:00-05:00,318.1000061035156,318.1000061035156,297.6000061035156,299.20001220703125,30,0.0,0.0
2024-12-03 00:00:00-05:00,298.3500061035156,303.45001220703125,293.75,297.70001220703125,46,0.0,0.0
2024-12-04 00:00:00-05:00,306.6000061035156,306.6000061035156,305.79998779296875,305.95001220703125,19,0.0,0.0
2024-12-05 00:00:00-05:00,310.75,312.45001220703125,307.8500061035156,315.75,4,0.0,0.0
2024-12-06 00:00:00-05:00,332.5,332.5,332.5,332.5,2,0.0,0.0
2024-12-09 00:00:00-05:00,332.29998779296875,332.29998779296875,332.29998779296875,332.29998779296875,2,0.0,0.0
2024-12-10 00:00:00-05:00,343.8500061035156,347.3500061035156,343.70001220703125,335.6499938964844,24,0.0,0.0
2024-12-11 00:00:00-05:00,321.70001220703125,321.70001220703125,321.70001220703125,321.70001220703125,0,0.0,0.0
2024-12-12 00:00:00-05:00,322.6000061035156,322.6000061035156,322.6000061035156,322.6000061035156,2,0.0,0.0
2024-12-13 00:00:00-05:00,320.8500061035156,320.8500061035156,320.8500061035156,320.8500061035156,0,0.0,0.0
2024-12-16 00:00:00-05:00,328.25,328.25,328.25,328.75,1,0.0,0.0
2024-12-17 00:00:00-05:00,322.6000061035156,322.6000061035156,322.6000061035156,325.45001220703125,1,0.0,0.0
2024-12-18 00:00:00-05:00,333.1499938964844,333.1499938964844,333.1499938964844,333.1499938964844,17909,0.0,0.0
2024-12-19 00:00:00-05:00,332.6499938964844,341.79998779296875,321.5,323.75,26439,0.0,0.0
2024-12-20 00:00:00-05:00,325.5,329.5,319.0,325.0,15022,0.0,0.0
2024-12-23 00:00:00-05:00,325.0,329.75,320.8500061035156,327.25,10320,0.0,0.0
2024-12-24 00:00:00-05:00,327.04998779296875,329.54998779296875,322.04998779296875,328.6000061035156,0,0.0,0.0
2024-12-26 00:00:00-05:00,330.0,331.5,322.3500061035156,324.6499938964844,7162,0.0,0.0
2024-12-27 00:00:00-05:00,323.6499938964844,325.5,318.3999938964844,322.6499938964844,11070,0.0,0.0
2024-12-30 00:00:00-05:00,322.1499938964844,323.8500061035156,316.79998779296875,321.0,12652,0.0,0.0
2024-12-31 00:00:00-05:00,318.8500061035156,321.29998779296875,312.1499938964844,319.75,0,0.0,0.0
2025-01-02 00:00:00-05:00,321.54998779296875,329.79998779296875,319.75,326.8500061035156,14691,0.0,0.0
2025-01-03 00:00:00-05:00,324.75,326.25,318.75,321.79998779296875,6135,0.0,0.0
